name,party_id,startDate,endDate
שלמה לורינץ,980,1955-11-03T00:00:00,1959-11-30T00:00:00
דוד ליבשיץ,189,1955-08-15T00:00:00,1959-11-30T00:00:00
חנה למדן,189,1957-07-31T00:00:00,1959-11-30T00:00:00
חיים לנדאו,193,1955-08-15T00:00:00,1959-11-30T00:00:00
ציפורה לסקוב,203,1955-08-15T00:00:00,1955-10-12T00:00:00
גולדה מאיר,189,1955-08-15T00:00:00,1959-11-30T00:00:00
ג'בר מועדי,191,1956-02-13T00:00:00,1959-11-30T00:00:00
בנימין מינץ,209,1955-08-15T00:00:00,1955-11-03T00:00:00
בנימין מינץ,980,1955-11-03T00:00:00,1959-11-30T00:00:00
שמואל מיקוניס,205,1955-08-15T00:00:00,1959-11-30T00:00:00
יעקב מרידור,193,1955-08-15T00:00:00,1959-11-30T00:00:00
מרדכי נורוק,207,1955-08-15T00:00:00,1955-10-31T00:00:00
מרדכי נורוק,982,1955-10-31T00:00:00,1957-01-22T00:00:00
מרדכי נורוק,981,1957-01-22T00:00:00,1959-11-30T00:00:00
יעקב ניצני,189,1955-11-14T00:00:00,1959-11-30T00:00:00
נחום ניר-רפאלקס,203,1955-10-12T00:00:00,1959-11-30T00:00:00
מרדכי נמיר,189,1955-08-15T00:00:00,1959-11-30T00:00:00
פרץ נפתלי,189,1955-08-15T00:00:00,1959-11-30T00:00:00
דבורה נצר,189,1955-08-15T00:00:00,1959-11-30T00:00:00
זלמן סוזאייב,195,1955-08-15T00:00:00,1959-11-30T00:00:00
צלאח סלימאן,211,1955-08-15T00:00:00,1959-11-30T00:00:00
יזהר סמילנסקי,189,1956-10-01T00:00:00,1959-11-30T00:00:00
משה סנה,205,1955-08-15T00:00:00,1959-11-30T00:00:00
יוסף ספיר,195,1955-08-15T00:00:00,1959-11-30T00:00:00
יוסף סרלין,195,1955-08-15T00:00:00,1959-11-30T00:00:00
אברהם עבאס,203,1955-08-15T00:00:00,1958-09-17T00:00:00
ישעיהו פורדר,199,1955-08-15T00:00:00,1957-10-28T00:00:00
שלמה פרלשטיין,195,1955-08-15T00:00:00,1959-11-30T00:00:00
שושנה פרסיץ,195,1955-08-15T00:00:00,1959-11-30T00:00:00
רחל צברי,189,1955-08-15T00:00:00,1959-11-30T00:00:00
חיים יוסף צדוק,189,1959-01-28T00:00:00,1959-11-30T00:00:00
זאב צור,203,1955-08-15T00:00:00,1959-11-30T00:00:00
יעקב קליבנוב,195,1957-06-16T00:00:00,1959-11-30T00:00:00
משה קלמר,207,1955-08-15T00:00:00,1955-10-31T00:00:00
משה קלמר,982,1955-10-31T00:00:00,1957-01-22T00:00:00
משה קלמר,981,1957-01-22T00:00:00,1959-11-30T00:00:00
מסעד קסיס,191,1955-08-15T00:00:00,1959-11-30T00:00:00
ישראל קרגמן,189,1956-10-08T00:00:00,1959-11-30T00:00:00
חנן רובין,185,1955-08-15T00:00:00,1959-11-30T00:00:00
פנחס רוזן,199,1955-08-15T00:00:00,1959-11-30T00:00:00
ישראל רוקח,195,1955-08-15T00:00:00,1959-09-13T00:00:00
אסתר רזיאל-נאור,193,1955-08-15T00:00:00,1959-11-30T00:00:00
אלימלך-שמעון רימלט,195,1955-08-15T00:00:00,1959-11-30T00:00:00
יעקב ריפתין,185,1955-08-15T00:00:00,1959-11-30T00:00:00
אהרן רמז,189,1955-08-15T00:00:00,1957-12-19T00:00:00
יצחק רפאל,207,1955-08-15T00:00:00,1955-10-31T00:00:00
יצחק רפאל,982,1955-10-31T00:00:00,1957-01-22T00:00:00
יצחק רפאל,981,1957-01-22T00:00:00,1959-11-30T00:00:00
אליעזר שוסטק,193,1955-08-15T00:00:00,1959-11-30T00:00:00
יוסף שופמן,193,1955-08-15T00:00:00,1959-11-30T00:00:00
גרשום שוקן,199,1955-08-15T00:00:00,1959-11-30T00:00:00
שמואל שורש,189,1955-08-15T00:00:00,1959-11-30T00:00:00
זלמן שזר,189,1955-08-15T00:00:00,1956-10-08T00:00:00
בכור-שלום שיטרית,189,1955-08-15T00:00:00,1959-11-30T00:00:00
חיים משה שפירא,207,1955-08-15T00:00:00,1955-10-31T00:00:00
חיים משה שפירא,982,1955-10-31T00:00:00,1957-01-22T00:00:00
חיים משה שפירא,981,1957-01-22T00:00:00,1959-11-30T00:00:00
יעקב-שמשון שפירא,189,1955-08-15T00:00:00,1955-11-14T00:00:00
יוסף שפרינצק,189,1955-08-15T00:00:00,1959-01-28T00:00:00
משה שרת,189,1955-08-15T00:00:00,1959-11-30T00:00:00
אמה תלמי,185,1955-08-15T00:00:00,1959-11-30T00:00:00
לביב אבו-רוכן,229,1959-11-30T00:00:00,1961-09-04T00:00:00
אבא אבן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
בנימין אבניאל,221,1959-11-30T00:00:00,1961-09-04T00:00:00
שניאור זלמן אברמוב,223,1959-11-30T00:00:00,1961-05-08T00:00:00
שניאור זלמן אברמוב,241,1961-05-08T00:00:00,1961-09-04T00:00:00
אחמד א'-דאהר,217,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי אולמרט,221,1959-11-30T00:00:00,1961-09-04T00:00:00
משה אונא,237,1959-11-30T00:00:00,1961-09-04T00:00:00
ברוך אזניה,219,1959-11-30T00:00:00,1961-09-04T00:00:00
בבה אידלסון,219,1959-11-30T00:00:00,1961-09-04T00:00:00
עזרא איכילוב,223,1959-11-30T00:00:00,1961-05-08T00:00:00
עזרא איכילוב,241,1961-05-08T00:00:00,1961-06-25T00:00:00
יגאל אלון,231,1959-11-30T00:00:00,1960-10-25T00:00:00
אריה אלטמן,221,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף-אהרון אלמוגי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מחמוד אנאשף,225,1959-11-30T00:00:00,1961-09-04T00:00:00
עמי אסף,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף אפרתי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מאיר ארגוב,219,1959-11-30T00:00:00,1961-09-04T00:00:00
בנימין ארדיטי,221,1959-11-30T00:00:00,1961-09-04T00:00:00
זלמן ארן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
לוי אשכול,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מנחם בגין,221,1959-11-30T00:00:00,1961-09-04T00:00:00
יוחנן בדר,221,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף בורג,237,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי ביבי,231,1959-11-30T00:00:00,1961-09-04T00:00:00
יצחק בן-אהרן,231,1959-11-30T00:00:00,1961-09-04T00:00:00
אריה בן-אליעזר,221,1959-11-30T00:00:00,1961-09-04T00:00:00
דוד בן-גוריון,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי בנטוב,213,1959-11-30T00:00:00,1961-09-04T00:00:00
גדעון בן-ישראל,219,1959-11-30T00:00:00,1961-09-04T00:00:00
שלמה-ישראל בן-מאיר,237,1959-11-30T00:00:00,1961-09-04T00:00:00
אהרן בקר,219,1959-11-30T00:00:00,1960-05-23T00:00:00
הרצל ברגר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
ישראל ברזילי,213,1959-11-30T00:00:00,1961-09-04T00:00:00
ישראל בר-יהודה,231,1959-11-30T00:00:00,1961-09-04T00:00:00
פרץ ברנשטיין,223,1959-11-30T00:00:00,1961-05-08T00:00:00
פרץ ברנשטיין,241,1961-05-08T00:00:00,1961-09-04T00:00:00
משה ברעם,219,1959-11-30T00:00:00,1961-09-04T00:00:00
דוד בר-רב-האי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
עקיבא גוברין,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יצחק גולן,227,1959-11-30T00:00:00,1961-05-08T00:00:00
יצחק גולן,241,1961-05-08T00:00:00,1961-09-04T00:00:00
ישראל גורי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
ישראל גלילי,231,1959-11-30T00:00:00,1961-09-04T00:00:00
שלמה-יעקב גרוס,215,1961-05-30T00:00:00,1961-09-04T00:00:00
אהרן-יעקב גרינברג,237,1959-11-30T00:00:00,1961-09-04T00:00:00
עמוס דגני,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף דיאב,229,1959-11-30T00:00:00,1961-09-04T00:00:00
משה דיין,219,1959-11-30T00:00:00,1961-09-04T00:00:00
אברהם דרורי,221,1961-03-21T00:00:00,1961-09-04T00:00:00
דוד הכהן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
רות הקטין,231,1960-10-25T00:00:00,1961-09-04T00:00:00
אברהם הרצפלד,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יזהר הררי,227,1959-11-30T00:00:00,1961-05-08T00:00:00
יזהר הררי,241,1961-05-08T00:00:00,1961-09-04T00:00:00
מאיר וילנר,235,1959-11-30T00:00:00,1959-12-16T00:00:00
זרח ורהפטיג,237,1959-11-30T00:00:00,1961-09-04T00:00:00
פריג'ה זוארץ,237,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי זר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף חמיס,213,1959-11-30T00:00:00,1961-09-04T00:00:00
יעקב חזן,213,1959-11-30T00:00:00,1961-09-04T00:00:00
מיכאל חזני,237,1959-11-30T00:00:00,1961-09-04T00:00:00
אשר חסין,219,1959-11-30T00:00:00,1961-09-04T00:00:00
ז'ניה טברסקי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
תופיק טובי,235,1959-11-30T00:00:00,1961-09-04T00:00:00
אהרן ידלין,219,1960-05-23T00:00:00,1961-09-04T00:00:00
חיים יהודה,213,1959-11-30T00:00:00,1960-07-10T00:00:00
שמשון יוניצ'מן,221,1959-11-30T00:00:00,1961-03-21T00:00:00
גיורא יוספטל,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מאיר יערי,213,1959-11-30T00:00:00,1961-09-04T00:00:00
ישראל ישעיהו-שרעבי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
"יעקב כ""ץ",239,1959-11-30T00:00:00,1960-08-09T00:00:00
"יעקב כ""ץ",233,1960-08-09T00:00:00,1961-09-04T00:00:00
אידוב כהן,227,1959-11-30T00:00:00,1961-05-08T00:00:00
אידוב כהן,241,1961-05-08T00:00:00,1961-09-04T00:00:00
מנחם כהן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
קלמן כהנא,239,1959-11-30T00:00:00,1960-08-09T00:00:00
קלמן כהנא,233,1960-08-09T00:00:00,1961-09-04T00:00:00
חיים כהן-מגורי,221,1959-11-30T00:00:00,1961-09-04T00:00:00
שמעון כנוביץ,227,1959-11-30T00:00:00,1961-05-08T00:00:00
שמעון כנוביץ,241,1961-05-08T00:00:00,1961-07-25T00:00:00
יונה כסה,219,1959-11-30T00:00:00,1961-09-04T00:00:00
משה כרמל,231,1959-11-30T00:00:00,1961-09-04T00:00:00
פנחס לבון,219,1959-11-30T00:00:00,1961-09-04T00:00:00
קדיש לוז,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יצחק-מאיר לוין,239,1959-11-30T00:00:00,1960-08-09T00:00:00
יצחק-מאיר לוין,215,1960-08-09T00:00:00,1961-09-04T00:00:00
נחום לוין,221,1959-11-30T00:00:00,1961-09-04T00:00:00
שלמה לורינץ,239,1959-11-30T00:00:00,1960-08-09T00:00:00
שלמה לורינץ,215,1960-08-09T00:00:00,1961-09-04T00:00:00
חנה למדן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
חיים לנדאו,221,1959-11-30T00:00:00,1961-09-04T00:00:00
גולדה מאיר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
בנימין מינץ,239,1959-11-30T00:00:00,1960-08-09T00:00:00
בנימין מינץ,233,1960-08-09T00:00:00,1961-05-30T00:00:00
שמואל מיקוניס,235,1959-11-30T00:00:00,1961-09-04T00:00:00
יעקב מרידור,221,1959-11-30T00:00:00,1961-09-04T00:00:00
אליהו מרידור,221,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי נורוק,237,1959-11-30T00:00:00,1961-09-04T00:00:00
אליאס נחלה,217,1959-11-30T00:00:00,1961-09-04T00:00:00
נחום ניר-רפאלקס,231,1959-11-30T00:00:00,1961-09-04T00:00:00
מרדכי נמיר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
משה נסים,223,1959-11-30T00:00:00,1961-05-08T00:00:00
משה נסים,241,1961-05-08T00:00:00,1961-09-04T00:00:00
דבורה נצר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יזהר סמילנסקי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
משה סנה,235,1959-12-16T00:00:00,1961-09-04T00:00:00
טובה סנהדראי,237,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף ספיר,223,1959-11-30T00:00:00,1961-05-08T00:00:00
יוסף ספיר,241,1961-05-08T00:00:00,1961-09-04T00:00:00
פנחס ספיר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
משה סרדינס,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף סרלין,223,1959-11-30T00:00:00,1961-05-08T00:00:00
יוסף סרלין,241,1961-05-08T00:00:00,1961-09-04T00:00:00
יוסף פישר,219,1959-11-30T00:00:00,1961-09-04T00:00:00
מנחם פרוש,239,1959-11-30T00:00:00,1960-08-09T00:00:00
מנחם פרוש,215,1960-08-09T00:00:00,1961-09-04T00:00:00
שמעון פרס,219,1959-11-30T00:00:00,1961-09-04T00:00:00
דוד פתל,219,1959-11-30T00:00:00,1961-09-04T00:00:00
רחל צברי,219,1959-11-30T00:00:00,1961-09-04T00:00:00
חיים יוסף צדוק,219,1959-11-30T00:00:00,1961-09-04T00:00:00
צבי צימרמן,223,1959-11-30T00:00:00,1961-05-08T00:00:00
צבי צימרמן,241,1961-05-08T00:00:00,1961-09-04T00:00:00
משה קול,227,1959-11-30T00:00:00,1961-05-08T00:00:00
משה קול,241,1961-05-08T00:00:00,1961-09-04T00:00:00
יצחק קורן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף קושניר,213,1960-07-10T00:00:00,1961-09-04T00:00:00
ישראל קרגמן,219,1959-11-30T00:00:00,1961-09-04T00:00:00
חנן רובין,213,1959-11-30T00:00:00,1961-09-04T00:00:00
פנחס רוזן,227,1959-11-30T00:00:00,1961-05-08T00:00:00
פנחס רוזן,241,1961-05-08T00:00:00,1961-09-04T00:00:00
אסתר רזיאל-נאור,221,1959-11-30T00:00:00,1961-09-04T00:00:00
אלימלך-שמעון רימלט,223,1959-11-30T00:00:00,1961-05-08T00:00:00
אלימלך-שמעון רימלט,241,1961-05-08T00:00:00,1961-09-04T00:00:00
יעקב ריפתין,213,1959-11-30T00:00:00,1961-09-04T00:00:00
יצחק רפאל,237,1959-11-30T00:00:00,1961-09-04T00:00:00
אליעזר שוסטק,221,1959-11-30T00:00:00,1961-09-04T00:00:00
יוסף שופמן,221,1959-11-30T00:00:00,1961-09-04T00:00:00
שמואל שורש,219,1959-11-30T00:00:00,1961-09-04T00:00:00
בנימין שחור,237,1959-11-30T00:00:00,1961-09-04T00:00:00
בכור-שלום שיטרית,219,1959-11-30T00:00:00,1961-09-04T00:00:00
שבתאי שיכמן,221,1959-11-30T00:00:00,1961-09-04T00:00:00
חיים משה שפירא,237,1959-11-30T00:00:00,1961-09-04T00:00:00
משה שרת,219,1959-11-30T00:00:00,1961-09-04T00:00:00
אמה תלמי,213,1959-11-30T00:00:00,1961-09-04T00:00:00
אבא אבן,251,1961-09-04T00:00:00,1965-11-22T00:00:00
בנימין אבניאל,253,1961-09-04T00:00:00,1965-05-25T00:00:00
בנימין אבניאל,255,1965-05-25T00:00:00,1965-11-22T00:00:00
שניאור זלמן אברמוב,271,1961-09-04T00:00:00,1965-05-25T00:00:00
שניאור זלמן אברמוב,255,1965-05-25T00:00:00,1965-11-22T00:00:00
אחמד א'-דאהר,249,1961-09-04T00:00:00,1965-11-22T00:00:00
משה אונא,269,1961-09-04T00:00:00,1965-11-22T00:00:00
ברוך אזניה,251,1961-09-04T00:00:00,1965-11-22T00:00:00
בבה אידלסון,251,1961-09-04T00:00:00,1965-11-22T00:00:00
יגאל אלון,261,1961-09-04T00:00:00,1965-11-22T00:00:00
אריה אלטמן,253,1961-09-04T00:00:00,1965-05-25T00:00:00
אריה אלטמן,255,1965-05-25T00:00:00,1965-11-22T00:00:00
יוסף-אהרון אלמוגי,251,1961-09-04T00:00:00,1965-07-14T00:00:00
ארי אנקוריון,251,1965-07-07T00:00:00,1965-11-22T00:00:00
עמי אסף,251,1961-09-04T00:00:00,1963-05-17T00:00:00
יוסף אפרתי,251,1961-09-04T00:00:00,1965-11-22T00:00:00
מאיר ארגוב,251,1961-09-04T00:00:00,1963-11-24T00:00:00
בנימין ארדיטי,253,1961-09-04T00:00:00,1965-05-25T00:00:00
בנימין ארדיטי,255,1965-05-25T00:00:00,1965-11-22T00:00:00
משה ארם,261,1965-05-04T00:00:00,1965-11-22T00:00:00
זלמן ארן,251,1961-09-04T00:00:00,1965-11-22T00:00:00
לוי אשכול,251,1961-09-04T00:00:00,1965-11-22T00:00:00
מנחם בגין,253,1961-09-04T00:00:00,1965-05-25T00:00:00
מנחם בגין,255,1965-05-25T00:00:00,1965-11-22T00:00:00
יוחנן בדר,253,1961-09-04T00:00:00,1965-05-25T00:00:00
יוחנן בדר,255,1965-05-25T00:00:00,1965-11-22T00:00:00
יוסף בורג,269,1961-09-04T00:00:00,1965-11-22T00:00:00
מרדכי ביבי,261,1961-09-04T00:00:00,1965-11-22T00:00:00
יצחק בן-אהרן,261,1961-09-04T00:00:00,1964-05-11T00:00:00
אריה בן-אליעזר,253,1961-09-04T00:00:00,1965-05-25T00:00:00
אריה בן-אליעזר,255,1965-05-25T00:00:00,1965-11-22T00:00:00
דוד בן-גוריון,251,1961-09-04T00:00:00,1965-07-14T00:00:00
מרדכי בנטוב,243,1961-09-04T00:00:00,1965-11-22T00:00:00
גדעון בן-ישראל,251,1962-08-28T00:00:00,1965-07-14T00:00:00
שלמה-ישראל בן-מאיר,269,1961-09-04T00:00:00,1965-11-22T00:00:00
אהרן בקר,251,1961-09-04T00:00:00,1965-11-22T00:00:00
הרצל ברגר,251,1961-09-04T00:00:00,1962-08-28T00:00:00
ישראל ברזילי,243,1961-09-04T00:00:00,1965-11-22T00:00:00
ישראל בר-יהודה,261,1961-09-04T00:00:00,1965-05-04T00:00:00
פרץ ברנשטיין,271,1961-09-04T00:00:00,1965-05-25T00:00:00
פרץ ברנשטיין,255,1965-05-25T00:00:00,1965-11-22T00:00:00
משה ברעם,251,1961-09-04T00:00:00,1965-11-22T00:00:00
דוד בר-רב-האי,251,1961-09-04T00:00:00,1965-11-22T00:00:00
חליל-סלים ג'בארה,261,1964-05-11T00:00:00,1965-11-22T00:00:00
עקיבא גוברין,251,1961-09-04T00:00:00,1965-11-22T00:00:00
אהרן גולדשטיין,271,1963-11-11T00:00:00,1965-05-25T00:00:00
אהרן גולדשטיין,255,1965-05-25T00:00:00,1965-11-22T00:00:00
יצחק גולן,271,1961-09-04T00:00:00,1965-03-16T00:00:00
יצחק גולן,273,1965-03-16T00:00:00,1965-11-22T00:00:00
ישראל גורי,251,1961-09-04T00:00:00,1965-09-17T00:00:00
ישראל גלילי,261,1961-09-04T00:00:00,1965-11-22T00:00:00
שלמה-יעקב גרוס,245,1961-09-04T00:00:00,1965-11-22T00:00:00
אהרן-יעקב גרינברג,269,1961-09-04T00:00:00,1963-04-02T00:00:00
עמוס דגני,251,1961-09-04T00:00:00,1965-07-14T00:00:00
משה דיין,251,1961-09-04T00:00:00,1965-07-14T00:00:00
אברהם דרורי,253,1961-09-04T00:00:00,1964-08-20T00:00:00
דוד הכהן,251,1961-09-04T00:00:00,1965-11-22T00:00:00
רות הקטין,261,1961-09-04T00:00:00,1965-11-22T00:00:00
אברהם הרצפלד,251,1961-09-04T00:00:00,1965-11-22T00:00:00
יזהר הררי,271,1961-09-04T00:00:00,1965-03-16T00:00:00
יזהר הררי,273,1965-03-16T00:00:00,1965-11-22T00:00:00
אסתר וילנסקה,265,1961-09-04T00:00:00,1965-11-22T00:00:00
מאיר וילנר,265,1961-09-04T00:00:00,1961-10-09T00:00:00
זרח ורהפטיג,269,1961-09-04T00:00:00,1965-11-22T00:00:00
פריג'ה זוארץ,269,1961-09-04T00:00:00,1965-11-22T00:00:00
מרדכי זר,251,1963-05-17T00:00:00,1965-11-22T00:00:00
יוסף חמיס,243,1961-09-04T00:00:00,1965-11-22T00:00:00
אמיל חביבי,265,1961-10-09T00:00:00,1965-09-01T00:00:00
אמיל חביבי,275,1965-09-01T00:00:00,1965-11-22T00:00:00
יעקב חזן,243,1961-09-04T00:00:00,1965-11-22T00:00:00
מיכאל חזני,269,1961-09-04T00:00:00,1965-11-22T00:00:00
אשר חסין,251,1961-09-04T00:00:00,1965-11-22T00:00:00
ז'ניה טברסקי,251,1963-11-24T00:00:00,1964-04-09T00:00:00
תופיק טובי,265,1961-09-04T00:00:00,1965-09-01T00:00:00
תופיק טובי,275,1965-09-01T00:00:00,1965-11-22T00:00:00
אברהם טיאר,253,1961-09-04T00:00:00,1965-05-25T00:00:00
אברהם טיאר,255,1965-05-25T00:00:00,1965-11-22T00:00:00
אהרן ידלין,251,1964-05-04T00:00:00,1965-11-22T00:00:00
גיורא יוספטל,251,1961-09-04T00:00:00,1962-08-23T00:00:00
מאיר יערי,243,1961-09-04T00:00:00,1965-11-22T00:00:00
ישראל ישעיהו-שרעבי,251,1961-09-04T00:00:00,1965-11-22T00:00:00
"יעקב כ""ץ",263,1961-09-04T00:00:00,1965-11-22T00:00:00
אידוב כהן,271,1961-09-04T00:00:00,1963-11-11T00:00:00
בנו כהן,271,1961-09-04T00:00:00,1965-03-16T00:00:00
בנו כהן,273,1965-03-16T00:00:00,1965-11-22T00:00:00
מנחם כהן,251,1961-09-04T00:00:00,1965-11-22T00:00:00
קלמן כהנא,263,1961-09-04T00:00:00,1965-11-22T00:00:00
רחל כהן-כגן,271,1961-09-04T00:00:00,1965-03-16T00:00:00
רחל כהן-כגן,273,1965-03-16T00:00:00,1965-11-22T00:00:00
חיים כהן-מגורי,253,1961-09-04T00:00:00,1965-05-25T00:00:00
חיים כהן-מגורי,255,1965-05-25T00:00:00,1965-11-22T00:00:00
יונה כסה,251,1961-09-04T00:00:00,1964-12-22T00:00:00
יונה כסה,983,1964-12-22T00:00:00,1965-11-22T00:00:00
משה כרמל,261,1961-09-04T00:00:00,1965-11-22T00:00:00
קדיש לוז,251,1961-09-04T00:00:00,1965-11-22T00:00:00
יצחק-מאיר לוין,245,1961-09-04T00:00:00,1965-11-22T00:00:00
נחום לוין,253,1961-09-04T00:00:00,1965-05-25T00:00:00
נחום לוין,255,1965-05-25T00:00:00,1965-11-22T00:00:00
שלמה לורינץ,245,1961-09-04T00:00:00,1965-11-22T00:00:00
חנה למדן,251,1962-08-23T00:00:00,1965-07-14T00:00:00
חיים לנדאו,253,1961-09-04T00:00:00,1965-05-25T00:00:00
חיים לנדאו,255,1965-05-25T00:00:00,1965-11-22T00:00:00
גולדה מאיר,251,1961-09-04T00:00:00,1965-11-22T00:00:00
ג'בר מועדי,259,1961-09-04T00:00:00,1965-11-22T00:00:00
שמואל מיקוניס,265,1961-09-04T00:00:00,1965-11-22T00:00:00
יעקב מרידור,253,1961-09-04T00:00:00,1965-05-25T00:00:00
יעקב מרידור,255,1965-05-25T00:00:00,1965-11-22T00:00:00
אליהו מרידור,253,1961-09-04T00:00:00,1965-05-25T00:00:00
אליהו מרידור,255,1965-05-25T00:00:00,1965-11-22T00:00:00
מרדכי נורוק,269,1961-09-04T00:00:00,1962-11-08T00:00:00
אליאס נחלה,249,1961-09-04T00:00:00,1965-11-22T00:00:00
נחום ניר-רפאלקס,261,1961-09-04T00:00:00,1965-11-22T00:00:00
מרדכי נמיר,251,1961-09-04T00:00:00,1965-11-22T00:00:00
